"","act_name","act_type","timestamps","ele","week_lub","year_lub","geometry"
"610","Jacket","running",2023-10-16 06:19:31,3.1,42,2023,c(4.845076, 52.368503)
"611","Jacket","running",2023-10-16 06:19:32,3.1,42,2023,c(4.845097, 52.368464)
"612","Jacket","running",2023-10-16 06:19:33,3.1,42,2023,c(4.845112, 52.368433)
"613","Jacket","running",2023-10-16 06:19:34,3.1,42,2023,c(4.845125, 52.368403)
"614","Jacket","running",2023-10-16 06:19:35,3.1,42,2023,c(4.845131, 52.36837)
"615","Jacket","running",2023-10-16 06:19:37,3.1,42,2023,c(4.845137, 52.368331)
"616","Jacket","running",2023-10-16 06:19:38,3.1,42,2023,c(4.845142, 52.368287)
"617","Jacket","running",2023-10-16 06:19:39,3.1,42,2023,c(4.845147, 52.368254)
"618","Jacket","running",2023-10-16 06:19:40,3.1,42,2023,c(4.845149, 52.368219)
"619","Jacket","running",2023-10-16 06:19:41,3.1,42,2023,c(4.845143, 52.368186)
"620","Jacket","running",2023-10-16 06:19:42,3.1,42,2023,c(4.845136, 52.36815)
"621","Jacket","running",2023-10-16 06:19:43,3.1,42,2023,c(4.845132, 52.368109)
"622","Jacket","running",2023-10-16 06:19:44,3.1,42,2023,c(4.845131, 52.368093)
"623","Jacket","running",2023-10-16 06:19:46,3.1,42,2023,c(4.845132, 52.368055)
"624","Jacket","running",2023-10-16 06:19:47,3.1,42,2023,c(4.845132, 52.368025)
"625","Jacket","running",2023-10-16 06:19:48,3.2,42,2023,c(4.84513, 52.367993)
"626","Jacket","running",2023-10-16 06:19:49,3.2,42,2023,c(4.845129, 52.367962)
"627","Jacket","running",2023-10-16 06:19:50,3.2,42,2023,c(4.84513, 52.367931)
"628","Jacket","running",2023-10-16 06:19:51,3.2,42,2023,c(4.84513, 52.367901)
"629","Jacket","running",2023-10-16 06:19:52,3.3,42,2023,c(4.845131, 52.367864)
"630","Jacket","running",2023-10-16 06:19:53,3.3,42,2023,c(4.845132, 52.367837)
"631","Jacket","running",2023-10-16 06:19:54,3.3,42,2023,c(4.845127, 52.367806)
"632","Jacket","running",2023-10-16 06:19:56,3.3,42,2023,c(4.845111, 52.367775)
"633","Jacket","running",2023-10-16 06:19:57,3.4,42,2023,c(4.845085, 52.367741)
"634","Jacket","running",2023-10-16 06:19:58,3.4,42,2023,c(4.845056, 52.367719)
"635","Jacket","running",2023-10-16 06:19:59,3.4,42,2023,c(4.845019, 52.367703)
"636","Jacket","running",2023-10-16 06:20:00,3.4,42,2023,c(4.844987, 52.367681)
"637","Jacket","running",2023-10-16 06:20:01,3.5,42,2023,c(4.844964, 52.367665)
"638","Jacket","running",2023-10-16 06:20:03,3.5,42,2023,c(4.844944, 52.36764)
"639","Jacket","running",2023-10-16 06:20:04,3.5,42,2023,c(4.844909, 52.367611)
"640","Jacket","running",2023-10-16 06:20:05,3.5,42,2023,c(4.844896, 52.367602)
"641","Jacket","running",2023-10-16 06:20:06,3.6,42,2023,c(4.844842, 52.367577)
"642","Jacket","running",2023-10-16 06:20:07,3.6,42,2023,c(4.844818, 52.367569)
"643","Jacket","running",2023-10-16 06:20:08,3.6,42,2023,c(4.84475, 52.367577)
"644","Jacket","running",2023-10-16 06:20:09,3.6,42,2023,c(4.844725, 52.36758)
"645","Jacket","running",2023-10-16 06:20:10,3.6,42,2023,c(4.84466, 52.367588)
"646","Jacket","running",2023-10-16 06:20:11,3.8,42,2023,c(4.844605, 52.367594)
"647","Jacket","running",2023-10-16 06:20:13,3.9,42,2023,c(4.84455, 52.367589)
"648","Jacket","running",2023-10-16 06:20:14,3.9,42,2023,c(4.844509, 52.367575)
"649","Jacket","running",2023-10-16 06:20:15,3.9,42,2023,c(4.844473, 52.367554)
"650","Jacket","running",2023-10-16 06:20:16,3.9,42,2023,c(4.844429, 52.367522)
"651","Jacket","running",2023-10-16 06:20:17,3.9,42,2023,c(4.844395, 52.367492)
"652","Jacket","running",2023-10-16 06:20:18,3.9,42,2023,c(4.84437, 52.367465)
"653","Jacket","running",2023-10-16 06:20:20,3.9,42,2023,c(4.844346, 52.367431)
"654","Jacket","running",2023-10-16 06:20:21,3.9,42,2023,c(4.844332, 52.367399)
"655","Jacket","running",2023-10-16 06:20:22,3.9,42,2023,c(4.844321, 52.367362)
"656","Jacket","running",2023-10-16 06:20:23,3.9,42,2023,c(4.844343, 52.367324)
"657","Jacket","running",2023-10-16 06:20:24,3.9,42,2023,c(4.844354, 52.367312)
"658","Jacket","running",2023-10-16 06:20:25,3.9,42,2023,c(4.844391, 52.367288)
"659","Jacket","running",2023-10-16 06:20:26,3.9,42,2023,c(4.844411, 52.367264)
"660","Jacket","running",2023-10-16 06:20:27,3.9,42,2023,c(4.844426, 52.367239)
"661","Jacket","running",2023-10-16 06:20:29,3.9,42,2023,c(4.844444, 52.367208)
"662","Jacket","running",2023-10-16 06:20:30,3.9,42,2023,c(4.844473, 52.367181)
